Date,LAT,LON,ALLSKY_SFC_SW_DWN,RH2M,T2M,GWETTOP,Precipitations_mm,VPD
2020-01-21,34.5,-2.5,13.22,68.16,7.66,,0.1,0.334
2020-01-21,35.5,-7.5,9.87,75.93,14.1,,4.8,0.387
2020-01-21,35.5,-2.5,8.79,79.09,13.39,,8.9,0.321
2020-01-22,27.5,-7.5,17.84,66.13,10.36,,0.0,0.426
2020-01-22,27.5,-2.5,16.76,46.14,12.24,,0.0,0.767
2020-01-22,28.5,-7.5,17.26,64.48,10.88,,0.0,0.463
2020-01-22,28.5,-2.5,16.81,49.47,11.51,,0.0,0.686
2020-01-22,29.5,-7.5,16.59,52.84,11.67,,0.0,0.647
2020-01-22,29.5,-2.5,16.4,51.51,10.4,,0.0,0.612
2020-01-22,30.5,-7.5,14.77,73.36,2.24,,1.0,0.191
2020-01-22,30.5,-2.5,15.61,49.12,9.66,,0.0,0.611
2020-01-22,31.5,-7.5,13.57,76.14,4.11,,0.6,0.196
2020-01-22,31.5,-2.5,14.02,53.74,8.17,,0.0,0.502
2020-01-22,32.5,-7.5,9.85,76.8,8.75,,3.2,0.262
2020-01-22,32.5,-2.5,11.9,58.54,4.68,,0.5,0.354
2020-01-22,33.5,-7.5,9.48,80.34,11.15,,2.1,0.261
2020-01-22,33.5,-2.5,11.0,61.5,4.13,,0.0,0.316
2020-01-22,34.5,-7.5,7.47,77.17,14.64,,17.8,0.38
2020-01-22,34.5,-2.5,11.88,62.56,6.72,,0.6,0.368
2020-01-22,35.5,-7.5,5.58,79.94,13.13,,10.7,0.303
2020-01-22,35.5,-2.5,11.44,71.56,14.76,,0.0,0.478
2020-01-23,27.5,-7.5,17.03,53.85,11.87,,0.0,0.642
2020-01-23,27.5,-2.5,17.13,39.54,13.19,,0.0,0.917
2020-01-23,28.5,-7.5,16.2,58.44,11.15,,0.0,0.551
2020-01-23,28.5,-2.5,17.15,41.48,12.28,,0.0,0.836
2020-01-23,29.5,-7.5,16.36,56.36,11.51,,0.0,0.593
2020-01-23,29.5,-2.5,16.62,45.13,10.6,,0.0,0.701
2020-01-23,30.5,-7.5,12.3,81.86,2.27,,0.0,0.13
2020-01-23,30.5,-2.5,16.17,48.44,9.44,,0.0,0.61
2020-01-23,31.5,-7.5,12.85,79.55,4.72,,0.6,0.175
2020-01-23,31.5,-2.5,15.77,53.43,8.25,,0.0,0.508
2020-01-23,32.5,-7.5,10.56,80.52,9.63,,0.9,0.233
2020-01-23,32.5,-2.5,14.56,64.07,4.34,,0.0,0.299
2020-01-23,33.5,-7.5,7.71,86.95,12.09,,0.7,0.184
2020-01-23,33.5,-2.5,14.58,53.35,5.88,,0.0,0.433
2020-01-23,34.5,-7.5,5.85,77.99,16.15,,31.8,0.404
2020-01-23,34.5,-2.5,13.29,56.0,8.51,,0.1,0.489
2020-01-23,35.5,-7.5,6.26,78.79,15.18,,12.2,0.366
2020-01-23,35.5,-2.5,12.05,66.23,14.51,,0.1,0.558
2020-01-24,27.5,-7.5,17.03,40.97,14.14,,0.0,0.952
2020-01-24,27.5,-2.5,15.2,35.81,13.36,,0.0,0.984
2020-01-24,28.5,-7.5,16.46,41.64,13.81,,0.0,0.921
2020-01-24,28.5,-2.5,15.38,39.09,12.89,,0.0,0.906
2020-01-24,29.5,-7.5,15.88,52.09,13.43,,0.0,0.738
2020-01-24,29.5,-2.5,15.09,46.64,10.82,,0.0,0.692
2020-01-24,30.5,-7.5,15.77,74.91,3.13,,0.0,0.192
2020-01-24,30.5,-2.5,15.4,51.31,9.57,,0.0,0.581
2020-01-24,31.5,-7.5,15.02,68.6,5.7,,0.0,0.288
2020-01-24,31.5,-2.5,15.42,49.54,9.01,,0.0,0.58
2020-01-24,32.5,-7.5,11.69,75.37,10.57,,0.5,0.314
2020-01-24,32.5,-2.5,15.47,57.06,5.56,,0.0,0.389
2020-01-24,33.5,-7.5,9.43,83.1,12.8,,0.7,0.25
2020-01-24,33.5,-2.5,14.81,51.92,6.77,,0.0,0.474
2020-01-24,34.5,-7.5,6.79,80.17,16.45,,8.1,0.371
2020-01-24,34.5,-2.5,13.77,59.42,9.24,,0.0,0.473
2020-01-24,35.5,-7.5,4.72,75.56,16.22,,24.7,0.451
2020-01-24,35.5,-2.5,12.29,78.19,15.27,,0.3,0.378
2020-01-25,27.5,-7.5,17.62,42.45,14.12,,0.0,0.927
2020-01-25,27.5,-2.5,11.66,36.46,15.26,,0.1,1.102
2020-01-25,28.5,-7.5,17.29,44.5,13.68,,0.0,0.869
2020-01-25,28.5,-2.5,14.56,37.17,14.32,,0.0,1.025
2020-01-25,29.5,-7.5,16.98,43.3,14.24,,0.0,0.921
2020-01-25,29.5,-2.5,14.56,38.3,13.3,,0.0,0.942
2020-01-25,30.5,-7.5,15.77,72.51,3.78,,0.0,0.22
2020-01-25,30.5,-2.5,14.16,41.96,12.26,,0.1,0.828
2020-01-25,31.5,-7.5,12.03,76.81,4.87,,2.9,0.2
2020-01-25,31.5,-2.5,10.72,49.65,10.61,,1.6,0.644
2020-01-25,32.5,-7.5,10.2,80.3,9.65,,1.6,0.236
2020-01-25,32.5,-2.5,10.54,67.99,6.12,,1.7,0.302
2020-01-25,33.5,-7.5,9.24,86.97,12.45,,9.1,0.188
2020-01-25,33.5,-2.5,12.61,64.5,6.64,,0.4,0.347
2020-01-25,34.5,-7.5,8.11,78.28,16.08,,9.9,0.397
2020-01-25,34.5,-2.5,12.8,61.16,9.31,,0.0,0.455
2020-01-25,35.5,-7.5,7.83,80.47,15.57,,12.5,0.345
2020-01-25,35.5,-2.5,9.81,76.52,15.37,,0.0,0.41
2020-01-26,27.5,-7.5,14.98,53.49,12.98,,0.0,0.696
2020-01-26,27.5,-2.5,14.01,34.84,15.1,,0.0,1.118
2020-01-26,28.5,-7.5,17.49,48.8,12.6,,0.0,0.747
2020-01-26,28.5,-2.5,16.18,38.85,13.85,,0.0,0.968
2020-01-26,29.5,-7.5,17.17,39.29,13.1,,0.0,0.915
2020-01-26,29.5,-2.5,16.27,49.0,11.42,,0.0,0.688
2020-01-26,30.5,-7.5,17.38,51.21,5.0,,0.0,0.426
2020-01-26,30.5,-2.5,16.57,49.76,11.03,,0.0,0.661
2020-01-26,31.5,-7.5,16.12,66.12,6.17,,0.0,0.321
2020-01-26,31.5,-2.5,16.15,55.26,10.11,,0.0,0.553
2020-01-26,32.5,-7.5,13.93,74.76,10.96,,0.3,0.33
2020-01-26,32.5,-2.5,15.84,75.95,5.49,,0.0,0.217
2020-01-26,33.5,-7.5,12.79,80.14,13.07,,0.7,0.299
2020-01-26,33.5,-2.5,14.27,84.06,4.88,,0.0,0.138
2020-01-26,34.5,-7.5,13.73,73.94,15.73,,0.3,0.466
2020-01-26,34.5,-2.5,11.06,80.49,8.66,,0.0,0.219
2020-01-26,35.5,-7.5,13.64,70.03,15.51,,0.0,0.528
2020-01-26,35.5,-2.5,12.28,75.61,15.38,,2.5,0.426
2020-01-27,27.5,-7.5,17.04,39.83,12.22,,0.0,0.856
2020-01-27,27.5,-2.5,16.88,44.32,13.46,,0.0,0.859
2020-01-27,28.5,-7.5,16.48,36.71,12.48,,0.0,0.916
2020-01-27,28.5,-2.5,16.44,43.56,12.57,,0.0,0.822
2020-01-27,29.5,-7.5,16.97,31.56,13.79,,0.0,1.079
2020-01-27,29.5,-2.5,16.91,46.08,10.66,,0.0,0.692
2020-01-27,30.5,-7.5,17.2,48.44,5.82,,0.0,0.476
2020-01-27,30.5,-2.5,17.04,50.04,10.14,,0.0,0.619
2020-01-27,31.5,-7.5,16.14,49.13,6.89,,0.0,0.506
2020-01-27,31.5,-2.5,16.62,54.43,9.88,,0.0,0.555
2020-01-27,32.5,-7.5,15.44,58.17,11.22,,0.0,0.557
2020-01-27,32.5,-2.5,15.93,64.24,6.11,,0.0,0.337
2020-01-27,33.5,-7.5,14.78,74.81,12.32,,0.0,0.361
2020-01-27,33.5,-2.5,15.88,69.93,5.58,,0.0,0.273
2020-01-27,34.5,-7.5,14.18,63.02,15.85,,0.0,0.666
2020-01-27,34.5,-2.5,14.6,74.59,7.92,,0.0,0.271
2020-01-27,35.5,-7.5,13.75,63.86,15.74,,0.0,0.646
2020-01-27,35.5,-2.5,13.24,73.28,15.06,,0.0,0.457
2020-01-28,27.5,-7.5,17.5,36.16,11.63,,0.0,0.874
2020-01-28,27.5,-2.5,18.16,42.09,12.06,,0.0,0.815
2020-01-28,28.5,-7.5,17.04,31.64,12.75,,0.0,1.007
2020-01-28,28.5,-2.5,17.68,39.35,11.73,,0.0,0.836
2020-01-28,29.5,-7.5,17.29,27.61,14.53,,0.0,1.198
2020-01-28,29.5,-2.5,17.45,37.91,11.14,,0.0,0.823
2020-01-28,30.5,-7.5,17.42,38.95,7.8,,0.0,0.646
2020-01-28,30.5,-2.5,17.13,36.32,11.55,,0.0,0.867
2020-01-28,31.5,-7.5,16.44,36.79,10.06,,0.0,0.779
2020-01-28,31.5,-2.5,16.69,38.11,11.03,,0.0,0.814
2020-01-28,32.5,-7.5,15.93,42.07,13.73,,0.0,0.91
2020-01-28,32.5,-2.5,16.38,52.23,7.28,,0.0,0.488
2020-01-28,33.5,-7.5,15.2,66.96,13.25,,0.0,0.503
2020-01-28,33.5,-2.5,15.88,55.49,7.88,,0.0,0.474
2020-01-28,34.5,-7.5,14.38,72.48,16.13,,0.0,0.505
2020-01-28,34.5,-2.5,14.43,64.08,9.69,,0.0,0.432
2020-01-28,35.5,-7.5,13.37,73.04,15.57,,0.0,0.477
2020-01-28,35.5,-2.5,13.07,82.77,15.41,,0.0,0.302
2020-01-29,27.5,-7.5,18.74,31.38,11.81,,0.0,0.95
2020-01-29,27.5,-2.5,18.04,30.35,11.42,,0.0,0.94
2020-01-29,28.5,-7.5,18.18,27.61,13.51,,0.0,1.121
2020-01-29,28.5,-2.5,17.33,29.84,12.14,,0.0,0.993
2020-01-29,29.5,-7.5,17.49,23.63,15.74,,0.0,1.366
2020-01-29,29.5,-2.5,17.2,27.53,12.77,,0.0,1.069
2020-01-29,30.5,-7.5,17.25,33.67,9.51,,0.0,0.788
2020-01-29,30.5,-2.5,17.17,27.19,13.13,,0.0,1.1
2020-01-29,31.5,-7.5,15.75,38.3,10.52,,0.0,0.784
2020-01-29,31.5,-2.5,16.71,29.03,13.42,,0.0,1.092
2020-01-29,32.5,-7.5,15.04,42.13,14.43,,0.0,0.951
2020-01-29,32.5,-2.5,16.13,36.95,10.33,,0.0,0.791
2020-01-29,33.5,-7.5,14.71,60.51,14.36,,0.0,0.646
2020-01-29,33.5,-2.5,15.21,39.57,9.88,,0.0,0.736
2020-01-29,34.5,-7.5,12.92,74.35,16.88,,0.0,0.493
2020-01-29,34.5,-2.5,13.33,44.5,12.1,,0.0,0.784
2020-01-29,35.5,-7.5,11.03,75.14,16.38,,0.0,0.463
2020-01-29,35.5,-2.5,12.76,78.55,16.19,,0.0,0.395
2020-01-30,27.5,-7.5,17.65,25.43,14.02,,0.0,1.194
2020-01-30,27.5,-2.5,18.48,26.17,13.02,,0.0,1.107
2020-01-30,28.5,-7.5,17.05,21.38,15.56,,0.0,1.39
2020-01-30,28.5,-2.5,17.66,23.85,14.82,,0.0,1.284
2020-01-30,29.5,-7.5,16.16,20.32,17.07,,0.0,1.551
2020-01-30,29.5,-2.5,17.6,21.45,15.61,,0.0,1.393
2020-01-30,30.5,-7.5,16.89,36.37,9.76,,0.0,0.769
2020-01-30,30.5,-2.5,17.05,24.84,15.2,,0.0,1.298
2020-01-30,31.5,-7.5,16.4,35.86,11.7,,0.0,0.882
2020-01-30,31.5,-2.5,15.95,29.72,14.31,,0.0,1.146
2020-01-30,32.5,-7.5,15.89,39.29,15.5,,0.0,1.069
2020-01-30,32.5,-2.5,14.52,35.52,10.98,,0.0,0.845
2020-01-30,33.5,-7.5,15.31,51.27,15.56,,0.0,0.861
2020-01-30,33.5,-2.5,15.11,37.19,10.6,,0.0,0.803
2020-01-30,34.5,-7.5,14.33,69.38,16.76,,0.0,0.584
2020-01-30,34.5,-2.5,14.79,42.1,12.74,,0.0,0.853
2020-01-30,35.5,-7.5,13.65,77.14,16.38,,0.0,0.426
2020-01-30,35.5,-2.5,13.7,75.98,16.55,,0.0,0.452
2020-01-31,27.5,-7.5,18.67,22.48,16.68,,0.0,1.472
2020-01-31,27.5,-2.5,18.44,26.41,14.71,,0.0,1.232
2020-01-31,28.5,-7.5,18.14,22.11,16.18,,0.0,1.433
2020-01-31,28.5,-2.5,17.87,23.09,15.42,,0.0,1.347
2020-01-31,29.5,-7.5,17.77,22.18,17.29,,0.0,1.536
2020-01-31,29.5,-2.5,17.66,21.82,15.33,,0.0,1.362
2020-01-31,30.5,-7.5,17.58,33.32,9.66,,0.0,0.8
2020-01-31,30.5,-2.5,17.41,25.29,14.77,,0.0,1.255
2020-01-31,31.5,-7.5,16.66,34.65,11.56,,0.0,0.89
2020-01-31,31.5,-2.5,16.94,27.43,15.13,,0.0,1.248
2020-01-31,32.5,-7.5,16.17,40.73,14.72,,0.0,0.993
2020-01-31,32.5,-2.5,16.14,37.6,10.9,,0.0,0.814
2020-01-31,33.5,-7.5,15.5,58.29,14.81,,0.0,0.703
2020-01-31,33.5,-2.5,16.0,39.58,9.95,,0.0,0.739
2020-01-31,34.5,-7.5,14.48,67.34,17.1,,0.0,0.637
2020-01-31,34.5,-2.5,14.86,44.06,11.83,,0.0,0.776
2020-01-31,35.5,-7.5,11.56,72.43,16.7,,0.0,0.524
2020-01-31,35.5,-2.5,13.25,79.54,16.33,,0.0,0.38
2020-02-01,27.5,-7.5,18.74,20.36,16.47,,0.0,1.492
2020-02-01,27.5,-2.5,18.88,23.68,14.92,,0.0,1.295
2020-02-01,28.5,-7.5,18.61,19.06,17.13,,0.0,1.581
2020-02-01,28.5,-2.5,18.34,21.89,15.63,,0.0,1.387
2020-02-01,29.5,-7.5,18.06,20.76,18.25,,0.0,1.661
2020-02-01,29.5,-2.5,17.85,21.22,15.82,,0.0,1.416
2020-02-01,30.5,-7.5,18.03,33.05,10.27,,0.0,0.837
2020-02-01,30.5,-2.5,17.42,24.83,15.29,,0.0,1.306
2020-02-01,31.5,-7.5,17.09,37.18,11.32,,0.0,0.842
2020-02-01,31.5,-2.5,17.0,31.82,13.97,,0.0,1.088
2020-02-01,32.5,-7.5,16.26,45.12,14.46,,0.0,0.904
2020-02-01,32.5,-2.5,16.41,42.84,10.01,,0.0,0.702
2020-02-01,33.5,-7.5,15.35,64.39,15.17,,0.0,0.614
2020-02-01,33.5,-2.5,15.23,48.88,9.26,,0.0,0.597
2020-02-01,34.5,-7.5,14.44,77.89,17.5,,0.0,0.442
2020-02-01,34.5,-2.5,13.28,57.8,11.15,,0.0,0.559
2020-02-01,35.5,-7.5,13.32,79.4,17.09,,0.0,0.401
2020-02-01,35.5,-2.5,12.35,80.7,16.53,,0.0,0.363
2020-02-02,27.5,-7.5,18.3,26.84,14.92,,0.0,1.241
2020-02-02,27.5,-2.5,17.43,36.97,15.7,,0.0,1.124
2020-02-02,28.5,-7.5,17.77,22.31,15.87,,0.0,1.401
2020-02-02,28.5,-2.5,16.8,33.66,15.73,,0.0,1.186
2020-02-02,29.5,-7.5,17.87,19.82,17.37,,0.0,1.59
2020-02-02,29.5,-2.5,16.88,36.19,14.69,,0.0,1.067
2020-02-02,30.5,-7.5,17.93,28.2,11.01,,0.0,0.943
2020-02-02,30.5,-2.5,17.34,45.01,14.08,,0.0,0.884
2020-02-02,31.5,-7.5,16.99,36.93,12.29,,0.0,0.902
2020-02-02,31.5,-2.5,16.97,43.84,15.3,,0.0,0.976
2020-02-02,32.5,-7.5,16.46,36.64,16.97,,0.0,1.225
2020-02-02,32.5,-2.5,16.41,49.68,11.97,,0.0,0.704
2020-02-02,33.5,-7.5,15.22,63.76,16.61,,0.0,0.685
2020-02-02,33.5,-2.5,16.32,54.69,11.94,,0.0,0.633
2020-02-02,34.5,-7.5,14.94,85.4,17.46,,0.0,0.291
2020-02-02,34.5,-2.5,15.11,59.11,13.92,,0.0,0.65
2020-02-02,35.5,-7.5,14.53,89.82,17.41,,0.0,0.202
2020-02-02,35.5,-2.5,13.97,77.87,16.54,,0.0,0.416
2020-02-03,27.5,-7.5,16.04,39.63,15.58,,0.0,1.069
2020-02-03,27.5,-2.5,17.53,41.83,15.68,,0.0,1.036
2020-02-03,28.5,-7.5,15.84,37.26,16.11,,0.0,1.149
2020-02-03,28.5,-2.5,17.14,44.98,15.66,,0.0,0.979
2020-02-03,29.5,-7.5,17.68,28.31,17.62,,0.0,1.445
2020-02-03,29.5,-2.5,17.85,50.85,14.66,,0.0,0.82
2020-02-03,30.5,-7.5,18.21,38.17,9.92,,0.0,0.755
2020-02-03,30.5,-2.5,17.4,53.26,14.7,,0.0,0.782
2020-02-03,31.5,-7.5,17.39,37.81,12.37,,0.0,0.894
2020-02-03,31.5,-2.5,17.04,42.38,16.25,,0.0,1.065
2020-02-03,32.5,-7.5,16.39,40.57,16.87,,0.0,1.142
2020-02-03,32.5,-2.5,16.83,38.59,13.75,,0.0,0.966
2020-02-03,33.5,-7.5,15.63,56.5,17.08,,0.0,0.847
2020-02-03,33.5,-2.5,16.45,38.54,12.84,,0.0,0.911
2020-02-03,34.5,-7.5,12.78,87.63,17.48,,0.0,0.247
2020-02-03,34.5,-2.5,15.51,39.63,15.65,,0.0,1.073
2020-02-03,35.5,-7.5,12.26,93.27,17.2,,0.0,0.132
2020-02-03,35.5,-2.5,13.07,77.46,16.3,,0.0,0.418
2020-02-04,27.5,-7.5,19.03,38.11,15.01,,0.0,1.056
2020-02-04,27.5,-2.5,17.98,37.19,15.67,,0.0,1.118
2020-02-04,28.5,-7.5,18.5,36.07,15.79,,0.0,1.147
2020-02-04,28.5,-2.5,17.94,37.8,15.85,,0.0,1.12
2020-02-04,29.5,-7.5,18.29,32.26,18.15,,0.0,1.411
2020-02-04,29.5,-2.5,18.17,38.29,15.97,,0.0,1.12
2020-02-04,30.5,-7.5,18.39,43.3,10.8,,0.0,0.734
2020-02-04,30.5,-2.5,17.73,40.07,16.26,,0.0,1.108
2020-02-04,31.5,-7.5,17.51,40.5,13.14,,0.0,0.899
2020-02-04,31.5,-2.5,17.29,35.52,16.59,,0.0,1.217
2020-02-04,32.5,-7.5,16.34,43.73,17.26,,0.0,1.108
2020-02-04,32.5,-2.5,16.79,37.39,13.89,,0.0,0.994
2020-02-04,33.5,-7.5,13.63,64.77,16.68,,0.0,0.669
2020-02-04,33.5,-2.5,16.51,38.1,12.82,,0.0,0.916
2020-02-04,34.5,-7.5,14.98,94.26,17.41,,0.0,0.114
2020-02-04,34.5,-2.5,15.39,40.77,14.82,,0.0,0.998
2020-02-04,35.5,-7.5,15.2,87.78,17.44,,0.0,0.243
2020-02-04,35.5,-2.5,9.43,78.25,16.63,,0.0,0.412
2020-02-05,27.5,-7.5,19.27,28.98,16.79,,0.0,1.358
2020-02-05,27.5,-2.5,18.85,29.44,18.21,,0.0,1.476
2020-02-05,28.5,-7.5,18.68,26.72,17.47,,0.0,1.463
2020-02-05,28.5,-2.5,18.44,27.52,18.44,,0.0,1.538
2020-02-05,29.5,-7.5,18.4,22.37,19.67,,0.0,1.778
2020-02-05,29.5,-2.5,17.96,29.48,17.37,,0.0,1.399
2020-02-05,30.5,-7.5,18.59,30.27,13.07,,0.0,1.049
2020-02-05,30.5,-2.5,17.85,33.56,15.7,,0.0,1.185
2020-02-05,31.5,-7.5,17.78,37.59,14.26,,0.0,1.015
2020-02-05,31.5,-2.5,17.33,33.05,15.76,,0.0,1.199
2020-02-05,32.5,-7.5,16.87,44.37,17.35,,0.0,1.102
2020-02-05,32.5,-2.5,17.24,39.71,11.88,,0.0,0.839
2020-02-05,33.5,-7.5,15.17,62.24,16.74,,0.0,0.72
2020-02-05,33.5,-2.5,16.78,40.35,11.93,,0.0,0.833
2020-02-05,34.5,-7.5,12.96,89.72,17.06,,0.0,0.2
2020-02-05,34.5,-2.5,13.76,56.42,13.21,,0.0,0.662
2020-02-05,35.5,-7.5,9.82,89.36,17.11,,0.0,0.208
2020-02-05,35.5,-2.5,8.64,83.79,15.78,,0.0,0.291
2020-02-06,27.5,-7.5,19.41,22.02,18.38,,0.0,1.648
2020-02-06,27.5,-2.5,18.63,35.3,15.48,,0.0,1.138
2020-02-06,28.5,-7.5,18.75,21.05,18.68,,0.0,1.7
2020-02-06,28.5,-2.5,18.09,35.15,15.55,,0.0,1.146
2020-02-06,29.5,-7.5,17.53,20.62,20.15,,0.0,1.873
2020-02-06,29.5,-2.5,17.37,35.32,14.33,,0.0,1.056
2020-02-06,30.5,-7.5,16.59,31.37,12.4,,0.0,0.988
2020-02-06,30.5,-2.5,17.45,38.5,13.01,,0.0,0.922
2020-02-06,31.5,-7.5,16.35,39.6,13.71,,0.0,0.948
2020-02-06,31.5,-2.5,17.11,39.79,12.6,,0.0,0.878
2020-02-06,32.5,-7.5,15.66,49.45,16.68,,0.0,0.96
2020-02-06,32.5,-2.5,17.19,44.13,10.03,,0.0,0.687
2020-02-06,33.5,-7.5,14.87,63.53,16.63,,0.0,0.69
2020-02-06,33.5,-2.5,16.77,42.05,11.39,,0.0,0.781
2020-02-06,34.5,-7.5,14.36,78.68,17.28,,0.0,0.42
2020-02-06,34.5,-2.5,15.24,57.37,12.53,,0.0,0.619
2020-02-06,35.5,-7.5,13.63,85.98,16.97,,0.0,0.271
2020-02-06,35.5,-2.5,13.68,74.45,15.2,,0.0,0.441
2020-02-07,27.5,-7.5,17.97,32.09,16.05,,0.0,1.239
2020-02-07,27.5,-2.5,18.06,22.53,13.9,,0.0,1.23
2020-02-07,28.5,-7.5,17.61,31.73,15.58,,0.0,1.208
2020-02-07,28.5,-2.5,17.79,24.53,13.97,,0.0,1.204
2020-02-07,29.5,-7.5,17.55,28.43,16.73,,0.0,1.363
2020-02-07,29.5,-2.5,17.07,27.16,13.08,,0.0,1.097
2020-02-07,30.5,-7.5,18.07,37.54,9.7,,0.0,0.752
2020-02-07,30.5,-2.5,14.64,30.79,12.17,,0.0,0.982
2020-02-07,31.5,-7.5,17.16,49.33,10.37,,0.0,0.638
2020-02-07,31.5,-2.5,14.0,34.7,11.57,,0.0,0.89
2020-02-07,32.5,-7.5,15.08,74.02,13.57,,0.1,0.404
2020-02-07,32.5,-2.5,13.37,46.68,8.24,,0.0,0.581
2020-02-07,33.5,-7.5,12.52,86.32,14.84,,0.0,0.231
2020-02-07,33.5,-2.5,13.37,45.02,10.37,,0.0,0.692
2020-02-07,34.5,-7.5,11.34,86.82,16.83,,0.1,0.253
2020-02-07,34.5,-2.5,12.81,54.92,12.17,,0.0,0.639
2020-02-07,35.5,-7.5,11.25,85.3,16.72,,0.2,0.28
2020-02-07,35.5,-2.5,8.2,76.28,15.24,,0.0,0.411
2020-02-08,27.5,-7.5,19.39,24.15,15.67,,0.0,1.35
2020-02-08,27.5,-2.5,19.42,16.99,14.16,,0.0,1.341
2020-02-08,28.5,-7.5,18.8,24.41,15.5,,0.0,1.331
2020-02-08,28.5,-2.5,18.92,18.86,14.31,,0.0,1.323
2020-02-08,29.5,-7.5,18.32,23.85,17.01,,0.0,1.476
2020-02-08,29.5,-2.5,18.26,22.13,13.47,,0.0,1.203
2020-02-08,30.5,-7.5,18.54,36.86,9.71,,0.0,0.76
2020-02-08,30.5,-2.5,17.46,25.92,13.88,,0.0,1.175
2020-02-08,31.5,-7.5,17.22,49.35,9.9,,0.0,0.618
2020-02-08,31.5,-2.5,17.01,29.66,14.26,,0.0,1.144
2020-02-08,32.5,-7.5,13.58,73.27,13.06,,0.0,0.402
2020-02-08,32.5,-2.5,16.84,52.5,10.06,,0.0,0.586
2020-02-08,33.5,-7.5,12.94,84.32,14.8,,0.0,0.264
2020-02-08,33.5,-2.5,16.11,73.7,8.72,,0.0,0.296
2020-02-08,34.5,-7.5,12.06,83.66,16.43,,0.0,0.305
2020-02-08,34.5,-2.5,12.92,73.08,11.38,,0.0,0.362
2020-02-08,35.5,-7.5,12.98,84.84,16.31,,0.3,0.281
2020-02-08,35.5,-2.5,11.54,84.53,16.04,,0.0,0.282
2020-02-09,27.5,-7.5,19.47,25.3,15.51,,0.0,1.316
2020-02-09,27.5,-2.5,15.45,16.11,14.25,,0.0,1.363
2020-02-09,28.5,-7.5,18.88,24.13,15.47,,0.0,1.333
2020-02-09,28.5,-2.5,16.7,17.12,14.31,,0.0,1.352
2020-02-09,29.5,-7.5,18.1,23.92,16.68,,0.0,1.445
2020-02-09,29.5,-2.5,18.4,23.95,13.28,,0.0,1.16
2020-02-09,30.5,-7.5,18.47,40.38,8.6,,0.0,0.666
2020-02-09,30.5,-2.5,18.06,35.51,13.15,,0.0,0.975
2020-02-09,31.5,-7.5,17.7,48.56,10.6,,0.0,0.657
2020-02-09,31.5,-2.5,17.2,46.6,13.24,,0.0,0.812
2020-02-09,32.5,-7.5,16.52,68.42,14.07,,0.0,0.507
2020-02-09,32.5,-2.5,16.96,60.53,9.51,,0.0,0.469
2020-02-09,33.5,-7.5,15.7,85.18,14.42,,0.0,0.243
2020-02-09,33.5,-2.5,16.37,69.2,8.43,,0.0,0.34
2020-02-09,34.5,-7.5,13.47,82.7,16.48,,0.0,0.324
2020-02-09,34.5,-2.5,14.73,67.34,11.72,,0.0,0.45
2020-02-09,35.5,-7.5,13.0,87.66,16.07,,0.0,0.225
2020-02-09,35.5,-2.5,14.17,87.68,15.71,,0.0,0.22
2020-02-10,27.5,-7.5,17.39,23.77,14.99,,0.0,1.299
2020-02-10,27.5,-2.5,16.77,19.74,14.85,,0.0,1.356
2020-02-10,28.5,-7.5,16.81,24.04,15.46,,0.0,1.334
2020-02-10,28.5,-2.5,16.27,20.03,14.79,,0.0,1.345
2020-02-10,29.5,-7.5,18.64,24.36,16.66,,0.0,1.434
2020-02-10,29.5,-2.5,17.7,21.34,13.46,,0.0,1.214
2020-02-10,30.5,-7.5,18.76,37.17,8.51,,0.0,0.698
2020-02-10,30.5,-2.5,18.64,23.92,12.36,,0.0,1.093
2020-02-10,31.5,-7.5,17.94,41.64,11.05,,0.0,0.769
2020-02-10,31.5,-2.5,18.38,31.38,12.24,,0.0,0.978
2020-02-10,32.5,-7.5,17.07,58.23,15.01,,0.0,0.713
2020-02-10,32.5,-2.5,17.98,43.29,9.55,,0.0,0.676
2020-02-10,33.5,-7.5,15.6,82.99,14.85,,0.0,0.287
2020-02-10,33.5,-2.5,17.67,48.72,9.37,,0.0,0.604
2020-02-10,34.5,-7.5,14.48,84.92,16.93,,0.0,0.291
2020-02-10,34.5,-2.5,16.71,47.06,12.76,,0.0,0.781
2020-02-10,35.5,-7.5,15.05,82.76,16.97,,0.0,0.333
2020-02-10,35.5,-2.5,14.02,79.99,15.6,,0.0,0.355
2020-02-11,27.5,-7.5,14.41,21.21,14.16,,0.1,1.273
2020-02-11,27.5,-2.5,12.06,19.8,14.88,,0.0,1.357
2020-02-11,28.5,-7.5,14.55,19.18,15.42,,0.0,1.416
2020-02-11,28.5,-2.5,13.38,19.53,15.2,,0.0,1.39
2020-02-11,29.5,-7.5,17.03,17.65,17.24,,0.0,1.62
2020-02-11,29.5,-2.5,14.79,20.31,14.1,,0.0,1.282
2020-02-11,30.5,-7.5,17.97,29.1,9.13,,0.0,0.821
2020-02-11,30.5,-2.5,17.67,22.21,13.62,,0.0,1.213
2020-02-11,31.5,-7.5,17.95,36.93,11.12,,0.0,0.835
2020-02-11,31.5,-2.5,18.37,23.45,13.33,,0.0,1.171
2020-02-11,32.5,-7.5,17.54,42.71,15.74,,0.0,1.024
2020-02-11,32.5,-2.5,16.81,28.57,11.5,,0.0,0.969
2020-02-11,33.5,-7.5,16.74,66.44,15.74,,0.0,0.6
